text,label
"Hi Michael,

Your hotel reservation at New York has been confirmed. Check-in is at 11:00 AM.",legitimate
Immediate action required! Update your payment information at [this link](http://promo.com) to avoid account suspension.,spam
"Dear Alex,

Your feedback is valuable to us. Please take a moment to complete our survey.",legitimate
"Hello Michael,

We value your opinion! Please take a moment to fill out our survey on website design.",legitimate
"Hi Jane,

Let's schedule a meeting for June 1. Let me know if that works for you.",legitimate
Earn money from home! Learn how at http://offers.com.,spam
You've won a lottery! Claim your prize by sending your details to spammer@example.com.,spam
"Hi John,

Let's schedule a meeting for July 15. Let me know if that works for you.",legitimate
Earn money from home! Learn how at http://offers.com.,spam
Exclusive investment opportunity! Double your money in 1 month. Visit http://example.com for details.,spam
"Hello Jane,

I wanted to follow up on our conversation. Can we schedule a time to discuss this further?",legitimate
Get access to exclusive content! Sign up now at http://promo.com.,spam
Limited-time offer: Get smartwatch for $49.99! Visit http://offers.com to buy now.,spam
"Hello Alex,

Your subscription will renew on August 5. If you have any questions, please contact us.",legitimate
Immediate action required! Update your payment information at [this link](http://example.com) to avoid account suspension.,spam
"Dear Alex,

Your flight to Paris has been rescheduled. Your new departure date is July 15.",legitimate
Huge sale! Get 10%% off on headphones! Shop now at http://example.com.,spam
"Dear John,

Your order for headphones has been shipped. Track your package with the tracking number 123456.",legitimate
Your loan application has been approved! Click [here](http://offers.com) to finalize the process.,spam
"Hi Michael,

Let's schedule a meeting for June 1. Let me know if that works for you.",legitimate
"Hi John,

Your flight reservation for Hawaii on April 24 is confirmed.",legitimate
"Hello Jane,

I wanted to follow up on our conversation. Can we schedule a time to discuss this further?",legitimate
"Hi Jane,

Your subscription to VPN will end on June 1. Renew now to continue enjoying our services!",legitimate
You're the lucky winner of the SuperLotto lottery! Claim your prize now by visiting http://example.com.,spam
"Hi Michael,

Your hotel reservation at Hawaii has been confirmed. Check-in is at 11:00 AM.",legitimate
"Dear Michael,

You have a pending renewal for software suite. Please visit https://www.apple.com to update your payment information.",legitimate
"Hi Emily,

Your flight reservation for New York on April 24 is confirmed.",legitimate
"Dear Michael,

Your feedback is valuable to us. Please take a moment to complete our survey.",legitimate
"Hello Alex,

I wanted to follow up on our conversation. Can we schedule a time to discuss this further?",legitimate
"Congratulations! You've won a cash prize of $5,000. Contact us at promo@example.com to claim your prize.",spam
Get access to exclusive content! Sign up now at http://offers.com.,spam
"Hello Alex,

Your meeting with Jane is scheduled for April 24 at 5:00 PM.",legitimate
System alert! Your account has been compromised. Secure it now at http://offers.com.,spam
"Your invoice for $50,000 is attached. Please pay by July 15 to avoid late fees.",spam
"Hi Jane,

Your order for camera has been confirmed and is being processed.",legitimate
"Receipt of payment received for headphones. For more details, click [here](http://offers.com).",spam
Your loan application has been approved! Click [here](http://offers.com) to finalize the process.,spam
"Hi Jane,

Let's schedule a meeting for April 24. Let me know if that works for you.",legitimate
Your computer is infected! Call our helpline at 1-800-555-1234 for immediate assistance.,spam
"Dear Emily,

Thank you for your support. We appreciate your business.",legitimate
"Hi Emily,

Your feedback helps us improve. Please rate our service at https://www.ibm.com.",legitimate
Unlock the secrets to financial freedom! Attend our free webinar by registering at http://example.com.,spam
"Hi Jane,

Hope your week is going well! Let me know if you have any updates to share.",legitimate
"Dear John,

Your feedback is valuable to us. Please take a moment to complete our survey.",legitimate
Get a loan at an unbeatable interest rate! Visit http://promo.com for more information.,spam
Unlock the secrets to rapid weight loss! Learn more at http://offers.com.,spam
"Hello Emily,

Thank you for your application. We'll get back to you shortly.",legitimate
"Hi John,

Your hotel reservation at Maldives has been confirmed. Check-in is at 9:00 AM.",legitimate
"Exclusive offer just for you! Buy one headphones, get one free! Click [here](http://example.com) to redeem.",spam
"Hello Emily,

Your subscription will renew on April 24. If you have any questions, please contact us.",legitimate
"Dear John,

Thank you for your kind email. I appreciate your support and look forward to our collaboration.",legitimate
"Dear Michael,

Thank you for your kind email. I appreciate your support and look forward to our collaboration.",legitimate
"Dear Emily,

Thank you for your support. We appreciate your business.",legitimate
"Dear Michael,

Your feedback is valuable to us. Please take a moment to complete our survey.",legitimate
"Dear Alex,

Your feedback is valuable to us. Please take a moment to complete our survey.",legitimate
"Dear Jane,

Your order for headphones has been shipped. Track your package with the tracking number 123456.",legitimate
"Hi John,

I hope this email finds you well. Just checking in to see how you're doing.",legitimate
Earn money from home! Learn how at http://example.com.,spam
"Hi Emily,

Your appointment with Dr. Smith is set for April 24 at 9:00 AM. Please let us know if you have any questions.",legitimate
Congratulations! You've won a free vacation to Tokyo. Click here to claim your prize.,spam
"Dear Michael,

You have a pending renewal for software suite. Please visit https://www.amazon.com to update your payment information.",legitimate
"Dear Emily,

You have a pending renewal for streaming service. Please visit https://www.microsoft.com to update your payment information.",legitimate
"Hello Michael,

Your account balance is $2,000.00. If you have any questions, please let us know.",legitimate
"Get approved for a loan up to $50,000 with a low interest rate! Apply today at http://offers.com.",spam
"Hi Jane,

Hope your week is going well! Let me know if you have any updates to share.",legitimate
Get approved for a loan up to $500 with a low interest rate! Apply today at http://offers.com.,spam
"Hello Alex,

Your subscription will renew on May 10. If you have any questions, please contact us.",legitimate
Get the best deal! Renew your subscription now at http://offers.com for exclusive benefits.,spam
Your computer is infected! Call our helpline at 987-654-3210 for immediate assistance.,spam
Your subscription will renew on August 5. Update your payment information at http://example.com.,spam
You've been selected for a special offer! Buy headphones now and get a 30% discount.,spam
